date,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum
2008-10-25 21:00:00+00:00,14.912999,13.162999,24.300001,0.0
2008-10-26 21:00:00+00:00,15.563,13.813,10.8,0.0
2008-10-27 21:00:00+00:00,16.163,12.863,0.3,0.0
2008-10-28 21:00:00+00:00,16.963001,10.113,0.0,0.0
2008-10-29 21:00:00+00:00,18.063,12.162999,0.0,0.0
2008-10-30 21:00:00+00:00,20.663,14.313,0.0,0.0
2008-10-31 21:00:00+00:00,21.013,13.863,0.0,0.0
2008-11-01 21:00:00+00:00,21.463001,14.712999,0.0,0.0
2008-11-02 21:00:00+00:00,19.063,13.613,0.0,0.0
2008-11-03 21:00:00+00:00,17.663,14.313,0.0,0.0
2008-11-04 21:00:00+00:00,17.813,13.813,0.0,0.0
2008-11-05 21:00:00+00:00,17.063,12.813,0.0,0.0
2008-11-06 21:00:00+00:00,17.013,13.763,0.0,0.0
2008-11-07 21:00:00+00:00,15.212999,13.162999,0.0,0.0
2008-11-08 21:00:00+00:00,16.063,13.462999,0.0,0.0
2008-11-09 21:00:00+00:00,16.063,13.412999,0.0,0.0
2008-11-10 21:00:00+00:00,16.463001,12.313,0.0,0.0
2008-11-11 21:00:00+00:00,15.613,11.863,0.0,0.0
2008-11-12 21:00:00+00:00,13.912999,11.412999,1.1000001,0.0
2008-11-13 21:00:00+00:00,14.263,10.113,0.0,0.0
2008-11-14 21:00:00+00:00,13.912999,10.412999,0.1,0.0
2008-11-15 21:00:00+00:00,14.462999,11.113,0.0,0.0
2008-11-16 21:00:00+00:00,13.912999,9.162999,0.0,0.0
2008-11-17 21:00:00+00:00,11.712999,11.162999,8.4,0.0
2008-11-18 21:00:00+00:00,15.063,11.113,2.4,0.0
2008-11-19 21:00:00+00:00,13.063,10.712999,4.7000003,0.0
2008-11-20 21:00:00+00:00,15.513,12.063,0.0,0.0
2008-11-21 21:00:00+00:00,17.963001,6.363,12.0,0.0
2008-11-22 21:00:00+00:00,8.563,5.363,3.1,0.0
2008-11-23 21:00:00+00:00,10.162999,4.713,4.5999994,0.0
2008-11-24 21:00:00+00:00,17.113,8.263,0.0,0.0
2008-11-25 21:00:00+00:00,18.363,10.662999,8.2,0.0
2008-11-26 21:00:00+00:00,10.412999,7.113,14.299999,0.0
2008-11-27 21:00:00+00:00,9.063,6.663,0.3,0.0
2008-11-28 21:00:00+00:00,11.513,7.713,0.4,0.0
2008-11-29 21:00:00+00:00,14.462999,9.763,1.3,0.0
2008-11-30 21:00:00+00:00,16.463001,10.662999,0.0,0.0
2008-12-01 21:00:00+00:00,15.763,10.813,0.0,0.0
2008-12-02 21:00:00+00:00,17.063,12.313,0.2,0.0
2008-12-03 21:00:00+00:00,17.313,13.212999,0.0,0.0
2008-12-04 21:00:00+00:00,17.213001,13.712999,0.0,0.0
2008-12-05 21:00:00+00:00,16.113,13.563,0.0,0.0
2008-12-06 21:00:00+00:00,16.063,11.813,4.6,0.0
2008-12-07 21:00:00+00:00,12.263,7.413,0.4,0.0
2008-12-08 21:00:00+00:00,7.213,5.113,3.4999995,0.0
2008-12-09 21:00:00+00:00,8.962999,3.763,0.0,0.0
2008-12-10 21:00:00+00:00,11.113,3.413,0.0,0.0
2008-12-11 21:00:00+00:00,11.513,7.363,0.1,0.0
2008-12-12 21:00:00+00:00,12.462999,7.313,1.3,0.0
2008-12-13 21:00:00+00:00,13.462999,6.713,0.0,0.0
2008-12-14 21:00:00+00:00,11.813,8.912999,0.0,0.0
2008-12-15 21:00:00+00:00,11.013,8.412999,0.0,0.0
2008-12-16 21:00:00+00:00,12.113,7.313,0.0,0.0
2008-12-17 21:00:00+00:00,13.912999,8.113,1.2,0.0
2008-12-18 21:00:00+00:00,14.863,10.813,0.6,0.0
2008-12-19 21:00:00+00:00,11.313,8.613,13.500001,0.0
2008-12-20 21:00:00+00:00,8.462999,6.763,12.099999,0.0
2008-12-21 21:00:00+00:00,7.813,6.563,4.799999,0.0
2008-12-22 21:00:00+00:00,7.813,6.213,0.70000005,0.0
2008-12-23 21:00:00+00:00,6.013,2.463,13.499999,1.6800001
2008-12-24 21:00:00+00:00,5.163,0.813,0.5,0.0
2008-12-25 21:00:00+00:00,5.663,0.513,2.1,0.0
2008-12-26 21:00:00+00:00,4.063,2.763,0.0,0.0
2008-12-27 21:00:00+00:00,6.813,3.613,0.7,0.0
2008-12-28 21:00:00+00:00,4.513,1.963,5.600001,0.28
2008-12-29 21:00:00+00:00,3.513,1.963,8.400002,0.90999997
2008-12-30 21:00:00+00:00,4.363,2.363,5.5,0.42
2008-12-31 21:00:00+00:00,5.813,1.963,0.2,0.0
2009-01-01 21:00:00+00:00,7.713,4.563,8.599999,0.0
2009-01-02 21:00:00+00:00,6.363,3.513,3.3999999,0.0
2009-01-03 21:00:00+00:00,6.313,3.813,13.900002,0.0
2009-01-04 21:00:00+00:00,6.763,5.213,12.700002,0.0
2009-01-05 21:00:00+00:00,6.713,6.013,13.799998,0.0
2009-01-06 21:00:00+00:00,7.263,4.813,0.0,0.0
2009-01-07 21:00:00+00:00,7.763,1.813,0.7,0.0
2009-01-08 21:00:00+00:00,4.713,1.913,2.8,0.63
2009-01-09 21:00:00+00:00,5.013,1.013,0.0,0.0
2009-01-10 21:00:00+00:00,5.363,1.563,0.2,0.0
2009-01-11 21:00:00+00:00,6.213,3.213,0.0,0.0
2009-01-12 21:00:00+00:00,8.563,3.163,0.0,0.0
2009-01-13 21:00:00+00:00,8.363,2.163,2.1,0.0
2009-01-14 21:00:00+00:00,13.212999,6.863,0.0,0.0
2009-01-15 21:00:00+00:00,12.013,7.113,3.5,0.0
2009-01-16 21:00:00+00:00,7.163,1.663,5.2,0.0
2009-01-17 21:00:00+00:00,6.163,0.963,0.0,0.0
2009-01-18 21:00:00+00:00,10.063,5.913,0.0,0.0
2009-01-19 21:00:00+00:00,11.962999,8.263,0.0,0.0
2009-01-20 21:00:00+00:00,12.863,8.162999,0.2,0.0
2009-01-21 21:00:00+00:00,13.363,7.263,0.0,0.0
2009-01-22 21:00:00+00:00,13.712999,8.113,1.1,0.0
2009-01-23 21:00:00+00:00,12.662999,8.912999,1.3000001,0.0
2009-01-24 21:00:00+00:00,14.363,9.412999,5.4,0.0
2009-01-25 21:00:00+00:00,13.063,9.462999,6.6999993,0.0
2009-01-26 21:00:00+00:00,14.013,9.412999,0.1,0.0
2009-01-27 21:00:00+00:00,12.313,8.063,0.70000005,0.0
2009-01-28 21:00:00+00:00,9.763,7.063,5.4,0.0
2009-01-29 21:00:00+00:00,6.963,4.963,1.0,0.0
2009-01-30 21:00:00+00:00,5.813,4.313,1.8000002,0.0
2009-01-31 21:00:00+00:00,7.163,4.363,0.0,0.0
2009-02-01 21:00:00+00:00,8.962999,5.013,0.0,0.0
2009-02-02 21:00:00+00:00,11.363,5.113,0.8000001,0.0
2009-02-03 21:00:00+00:00,12.912999,8.363,0.0,0.0
2009-02-04 21:00:00+00:00,14.113,11.113,0.0,0.0
2009-02-05 21:00:00+00:00,13.063,9.313,0.0,0.0
2009-02-06 21:00:00+00:00,13.912999,9.412999,2.8999999,0.0
2009-02-07 21:00:00+00:00,14.063,10.412999,12.499999,0.0
2009-02-08 21:00:00+00:00,13.013,9.563,7.0,0.0
2009-02-09 21:00:00+00:00,9.363,5.013,22.200005,0.0
2009-02-10 21:00:00+00:00,12.462999,6.063,0.2,0.0
2009-02-11 21:00:00+00:00,11.013,9.613,6.5000005,0.0
2009-02-12 21:00:00+00:00,9.513,6.813,8.599999,0.0
2009-02-13 21:00:00+00:00,6.763,4.213,13.399999,0.0
2009-02-14 21:00:00+00:00,4.963,4.013,5.099999,0.0
2009-02-15 21:00:00+00:00,5.363,2.313,2.5,0.0
2009-02-16 21:00:00+00:00,5.913,0.063,0.8000001,0.0
2009-02-17 21:00:00+00:00,10.063,4.013,0.0,0.0
2009-02-18 21:00:00+00:00,11.763,6.313,4.5,0.0
2009-02-19 21:00:00+00:00,8.462999,5.463,2.2,0.0
2009-02-20 21:00:00+00:00,5.813,2.663,4.2999997,0.0
2009-02-21 21:00:00+00:00,4.413,2.013,1.3000001,0.0
2009-02-22 21:00:00+00:00,5.763,2.213,0.0,0.0
2009-02-23 21:00:00+00:00,6.463,3.863,0.0,0.0
2009-02-24 21:00:00+00:00,7.263,4.063,1.2000002,0.0
2009-02-25 21:00:00+00:00,4.713,2.813,7.8000007,0.48999998
2009-02-26 21:00:00+00:00,5.213,3.163,4.799999,0.0
2009-02-27 21:00:00+00:00,7.113,1.313,0.4,0.0
2009-02-28 21:00:00+00:00,9.162999,2.413,0.8,0.0
2009-03-01 21:00:00+00:00,9.962999,5.863,4.7,0.0
2009-03-02 21:00:00+00:00,9.063,4.613,1.7000002,0.0
2009-03-03 21:00:00+00:00,10.563,4.963,0.0,0.0
2009-03-04 21:00:00+00:00,13.962999,6.763,0.0,0.0
2009-03-05 21:00:00+00:00,15.063,8.912999,2.3,0.0
2009-03-06 21:00:00+00:00,13.063,7.913,8.3,0.0
2009-03-07 21:00:00+00:00,11.712999,8.263,1.5000001,0.0
2009-03-08 21:00:00+00:00,10.712999,6.713,1.0,0.0
2009-03-09 21:00:00+00:00,11.162999,6.813,8.8,0.0
2009-03-10 21:00:00+00:00,8.462999,5.013,1.2,0.0
2009-03-11 21:00:00+00:00,9.813,2.863,4.1,0.0
2009-03-12 21:00:00+00:00,8.563,3.713,15.899999,0.07
2009-03-13 21:00:00+00:00,8.863,4.613,5.1000004,0.0
2009-03-14 21:00:00+00:00,8.912999,3.613,2.7000003,0.0
2009-03-15 21:00:00+00:00,9.063,4.063,0.1,0.0
2009-03-16 21:00:00+00:00,9.462999,3.713,0.2,0.0
2009-03-17 21:00:00+00:00,8.113,3.763,0.6,0.0
2009-03-18 21:00:00+00:00,6.013,3.813,12.000001,0.0
2009-03-19 21:00:00+00:00,8.462999,3.413,1.0,0.0
2009-03-20 21:00:00+00:00,10.412999,4.563,0.2,0.0
2009-03-21 21:00:00+00:00,10.763,5.913,6.9,0.0
2009-03-22 21:00:00+00:00,9.363,5.463,5.2,0.0
2009-03-23 21:00:00+00:00,12.513,6.663,0.0,0.0
2009-03-24 21:00:00+00:00,14.813,10.063,4.0,0.0
2009-03-25 21:00:00+00:00,9.813,5.063,13.200001,0.0
2009-03-26 21:00:00+00:00,7.863,3.013,1.9,0.0
2009-03-27 21:00:00+00:00,10.813,2.413,0.0,0.0
2009-03-28 21:00:00+00:00,12.412999,3.263,0.0,0.0
2009-03-29 21:00:00+00:00,15.162999,9.363,0.0,0.0
2009-03-30 21:00:00+00:00,16.513,9.212999,0.0,0.0
2009-03-31 21:00:00+00:00,15.113,9.513,0.0,0.0
2009-04-01 21:00:00+00:00,12.412999,8.712999,0.5,0.0
2009-04-02 21:00:00+00:00,12.962999,7.713,0.0,0.0
2009-04-03 21:00:00+00:00,12.962999,6.913,0.0,0.0
2009-04-04 21:00:00+00:00,13.712999,6.563,0.0,0.0
2009-04-05 21:00:00+00:00,12.513,8.313,9.1,0.0
2009-04-06 21:00:00+00:00,11.912999,7.563,0.6,0.0
2009-04-07 21:00:00+00:00,14.412999,6.463,0.0,0.0
2009-04-08 21:00:00+00:00,17.263,5.563,0.0,0.0
2009-04-09 21:00:00+00:00,14.563,8.363,0.0,0.0
2009-04-10 21:00:00+00:00,14.212999,8.013,0.0,0.0
2009-04-11 21:00:00+00:00,12.013,7.713,0.0,0.0
2009-04-12 21:00:00+00:00,13.662999,7.313,1.4,0.0
2009-04-13 21:00:00+00:00,16.613,7.663,2.3999999,0.0
2009-04-14 21:00:00+00:00,12.962999,8.863,0.2,0.0
2009-04-15 21:00:00+00:00,14.313,6.763,0.7,0.0
2009-04-16 21:00:00+00:00,14.162999,8.763,0.5,0.0
2009-04-17 21:00:00+00:00,16.813,5.963,0.0,0.0
2009-04-18 21:00:00+00:00,17.863,9.412999,0.0,0.0
2009-04-19 21:00:00+00:00,18.963001,10.863,0.0,0.0
2009-04-20 21:00:00+00:00,18.263,10.863,0.0,0.0
2009-04-21 21:00:00+00:00,13.462999,8.962999,6.3999996,0.0
2009-04-22 21:00:00+00:00,10.063,8.313,5.3,0.0
2009-04-23 21:00:00+00:00,12.113,7.063,0.0,0.0
2009-04-24 21:00:00+00:00,13.412999,6.113,0.0,0.0
2009-04-25 21:00:00+00:00,13.063,7.813,0.0,0.0
2009-04-26 21:00:00+00:00,12.563,7.863,0.1,0.0
2009-04-27 21:00:00+00:00,13.813,7.613,0.0,0.0
2009-04-28 21:00:00+00:00,15.013,8.962999,0.90000004,0.0
2009-04-29 21:00:00+00:00,15.763,10.613,0.0,0.0
2009-04-30 21:00:00+00:00,18.063,12.113,2.0,0.0
2009-05-01 21:00:00+00:00,14.712999,10.063,4.3999996,0.0
2009-05-02 21:00:00+00:00,17.063,8.763,0.0,0.0
2009-05-03 21:00:00+00:00,15.662999,10.613,0.0,0.0
2009-05-04 21:00:00+00:00,14.662999,11.013,0.0,0.0
2009-05-05 21:00:00+00:00,16.413,9.412999,0.0,0.0
2009-05-06 21:00:00+00:00,17.413,11.513,0.0,0.0
2009-05-07 21:00:00+00:00,17.713001,12.363,2.8,0.0
2009-05-08 21:00:00+00:00,18.513,12.513,0.0,0.0
2009-05-09 21:00:00+00:00,20.963001,10.813,0.0,0.0
2009-05-10 21:00:00+00:00,21.513,11.212999,0.0,0.0
2009-05-11 21:00:00+00:00,20.563,12.212999,0.0,0.0
2009-05-12 21:00:00+00:00,19.863,14.863,0.1,0.0
2009-05-13 21:00:00+00:00,20.463001,14.613,0.0,0.0
2009-05-14 21:00:00+00:00,23.563,14.863,0.0,0.0
2009-05-15 21:00:00+00:00,22.813,15.013,0.0,0.0
2009-05-16 21:00:00+00:00,25.663,16.063,0.0,0.0
2009-05-17 21:00:00+00:00,23.413,16.613,0.0,0.0
2009-05-18 21:00:00+00:00,20.713001,15.813,0.0,0.0
2009-05-19 21:00:00+00:00,19.613,15.763,0.0,0.0
2009-05-20 21:00:00+00:00,20.413,15.212999,0.6,0.0
2009-05-21 21:00:00+00:00,22.563,14.863,0.0,0.0
2009-05-22 21:00:00+00:00,21.613,13.013,0.0,0.0
2009-05-23 21:00:00+00:00,21.213001,17.163,0.1,0.0
2009-05-24 21:00:00+00:00,22.663,16.563,0.0,0.0
2009-05-25 21:00:00+00:00,21.963001,14.813,0.2,0.0
2009-05-26 21:00:00+00:00,20.963001,14.962999,0.0,0.0
2009-05-27 21:00:00+00:00,21.963001,14.662999,0.0,0.0
2009-05-28 21:00:00+00:00,21.813,14.563,0.0,0.0
2009-05-29 21:00:00+00:00,23.813,15.863,0.0,0.0
2009-05-30 21:00:00+00:00,21.663,16.763,0.0,0.0
2009-05-31 21:00:00+00:00,22.613,16.463001,0.0,0.0
2009-06-01 21:00:00+00:00,24.713001,15.363,0.3,0.0
2009-06-02 21:00:00+00:00,26.563,18.513,0.0,0.0
2009-06-03 21:00:00+00:00,19.913,17.913,5.2000003,0.0
2009-06-04 21:00:00+00:00,23.113,17.563,0.0,0.0
2009-06-05 21:00:00+00:00,24.213001,17.013,0.0,0.0
2009-06-06 21:00:00+00:00,26.713001,18.113,0.0,0.0
2009-06-07 21:00:00+00:00,28.913,20.213001,0.0,0.0
2009-06-08 21:00:00+00:00,25.763,18.963001,0.0,0.0
2009-06-09 21:00:00+00:00,26.563,18.863,0.0,0.0
2009-06-10 21:00:00+00:00,25.713001,19.063,0.0,0.0
2009-06-11 21:00:00+00:00,25.513,18.863,0.0,0.0
2009-06-12 21:00:00+00:00,23.563,19.763,0.0,0.0
2009-06-13 21:00:00+00:00,23.563,16.663,0.0,0.0
2009-06-14 21:00:00+00:00,25.463001,15.813,0.0,0.0
2009-06-15 21:00:00+00:00,26.013,18.013,0.0,0.0
2009-06-16 21:00:00+00:00,27.113,17.463001,0.0,0.0
2009-06-17 21:00:00+00:00,23.913,19.263,0.3,0.0
2009-06-18 21:00:00+00:00,24.513,17.963001,0.0,0.0
2009-06-19 21:00:00+00:00,25.763,18.463001,0.0,0.0
2009-06-20 21:00:00+00:00,24.413,17.363,0.0,0.0
2009-06-21 21:00:00+00:00,29.313,19.063,0.0,0.0
2009-06-22 21:00:00+00:00,27.013,23.213001,0.0,0.0
2009-06-23 21:00:00+00:00,28.813,21.763,0.0,0.0
2009-06-24 21:00:00+00:00,26.563,21.813,0.0,0.0
2009-06-25 21:00:00+00:00,25.113,20.113,0.0,0.0
2009-06-26 21:00:00+00:00,26.263,19.113,0.0,0.0
2009-06-27 21:00:00+00:00,26.613,20.613,0.0,0.0
2009-06-28 21:00:00+00:00,27.113,20.863,0.0,0.0
2009-06-29 21:00:00+00:00,26.763,22.263,0.0,0.0
2009-06-30 21:00:00+00:00,29.613,21.963001,0.0,0.0
2009-07-01 21:00:00+00:00,28.163,21.663,0.0,0.0
2009-07-02 21:00:00+00:00,28.013,22.313,0.0,0.0
2009-07-03 21:00:00+00:00,27.513,21.863,0.0,0.0
2009-07-04 21:00:00+00:00,27.513,22.113,0.0,0.0
2009-07-05 21:00:00+00:00,30.063,19.813,0.0,0.0
2009-07-06 21:00:00+00:00,30.363,22.263,0.0,0.0
2009-07-07 21:00:00+00:00,28.963001,20.763,0.0,0.0
2009-07-08 21:00:00+00:00,29.363,23.613,0.3,0.0
2009-07-09 21:00:00+00:00,29.163,23.363,0.70000005,0.0
2009-07-10 21:00:00+00:00,29.413,23.163,0.0,0.0
2009-07-11 21:00:00+00:00,26.413,21.863,0.4,0.0
2009-07-12 21:00:00+00:00,24.513,20.413,0.9000001,0.0
2009-07-13 21:00:00+00:00,25.913,19.913,1.0,0.0
2009-07-14 21:00:00+00:00,25.213001,20.013,3.7,0.0
2009-07-15 21:00:00+00:00,27.163,23.863,2.9999998,0.0
2009-07-16 21:00:00+00:00,30.113,21.863,0.0,0.0
2009-07-17 21:00:00+00:00,28.563,21.213001,0.0,0.0
2009-07-18 21:00:00+00:00,29.913,21.763,0.0,0.0
2009-07-19 21:00:00+00:00,27.063,23.513,0.0,0.0
2009-07-20 21:00:00+00:00,28.063,22.463001,0.0,0.0
2009-07-21 21:00:00+00:00,27.813,21.813,0.0,0.0
2009-07-22 21:00:00+00:00,29.263,22.513,0.0,0.0
2009-07-23 21:00:00+00:00,30.863,22.013,0.0,0.0
2009-07-24 21:00:00+00:00,30.663,21.513,0.0,0.0
2009-07-25 21:00:00+00:00,28.463001,23.063,0.0,0.0
2009-07-26 21:00:00+00:00,27.013,22.513,0.0,0.0
2009-07-27 21:00:00+00:00,26.813,20.763,0.0,0.0
2009-07-28 21:00:00+00:00,26.813,21.263,0.0,0.0
2009-07-29 21:00:00+00:00,27.263,21.263,0.0,0.0
2009-07-30 21:00:00+00:00,26.313,20.513,1.0,0.0
2009-07-31 21:00:00+00:00,26.413,21.063,1.5000002,0.0
2009-08-01 21:00:00+00:00,27.913,22.113,0.1,0.0
2009-08-02 21:00:00+00:00,29.813,22.513,0.0,0.0
2009-08-03 21:00:00+00:00,30.213001,21.813,0.0,0.0
2009-08-04 21:00:00+00:00,29.513,22.263,0.0,0.0
2009-08-05 21:00:00+00:00,28.863,23.163,0.0,0.0
2009-08-06 21:00:00+00:00,27.813,23.563,0.4,0.0
2009-08-07 21:00:00+00:00,26.463001,22.663,0.0,0.0
2009-08-08 21:00:00+00:00,26.513,21.913,0.0,0.0
2009-08-09 21:00:00+00:00,25.913,21.213001,0.0,0.0
2009-08-10 21:00:00+00:00,25.663,20.613,0.0,0.0
2009-08-11 21:00:00+00:00,25.913,20.013,0.0,0.0
2009-08-12 21:00:00+00:00,26.513,20.363,0.0,0.0
2009-08-13 21:00:00+00:00,28.013,19.963001,0.0,0.0
2009-08-14 21:00:00+00:00,27.513,20.813,0.0,0.0
2009-08-15 21:00:00+00:00,27.213001,22.113,0.0,0.0
2009-08-16 21:00:00+00:00,27.713001,22.713001,0.0,0.0
2009-08-17 21:00:00+00:00,27.713001,21.463001,0.0,0.0
2009-08-18 21:00:00+00:00,28.213001,20.813,0.0,0.0
2009-08-19 21:00:00+00:00,28.813,22.013,0.0,0.0
2009-08-20 21:00:00+00:00,26.313,20.813,0.0,0.0
2009-08-21 21:00:00+00:00,25.663,20.113,0.0,0.0
2009-08-22 21:00:00+00:00,26.513,20.163,0.0,0.0
2009-08-23 21:00:00+00:00,26.263,20.913,0.0,0.0
2009-08-24 21:00:00+00:00,25.513,21.013,0.0,0.0
2009-08-25 21:00:00+00:00,27.163,20.913,0.0,0.0
2009-08-26 21:00:00+00:00,27.063,21.563,0.0,0.0
2009-08-27 21:00:00+00:00,26.963001,20.613,0.0,0.0
2009-08-28 21:00:00+00:00,27.513,20.563,0.0,0.0
2009-08-29 21:00:00+00:00,26.663,20.213001,0.0,0.0
2009-08-30 21:00:00+00:00,26.363,21.363,0.0,0.0
2009-08-31 21:00:00+00:00,23.363,20.113,2.7999997,0.0
2009-09-01 21:00:00+00:00,25.263,19.163,0.0,0.0
2009-09-02 21:00:00+00:00,26.513,18.613,0.0,0.0
2009-09-03 21:00:00+00:00,29.013,19.713001,0.0,0.0
2009-09-04 21:00:00+00:00,30.613,21.913,0.0,0.0
2009-09-05 21:00:00+00:00,27.413,21.563,0.0,0.0
2009-09-06 21:00:00+00:00,25.013,21.563,0.0,0.0
2009-09-07 21:00:00+00:00,24.563,20.413,3.4,0.0
2009-09-08 21:00:00+00:00,22.563,19.163,13.399999,0.0
2009-09-09 21:00:00+00:00,23.713001,19.613,1.8000002,0.0
2009-09-10 21:00:00+00:00,23.363,20.263,0.2,0.0
2009-09-11 21:00:00+00:00,22.363,20.113,18.1,0.0
2009-09-12 21:00:00+00:00,21.863,18.963001,33.199993,0.0
2009-09-13 21:00:00+00:00,23.113,17.463001,0.0,0.0
2009-09-14 21:00:00+00:00,23.963001,20.013,0.2,0.0
2009-09-15 21:00:00+00:00,23.513,19.513,0.0,0.0
2009-09-16 21:00:00+00:00,23.863,18.813,0.0,0.0
2009-09-17 21:00:00+00:00,23.563,19.063,0.0,0.0
2009-09-18 21:00:00+00:00,22.363,18.213001,1.5000002,0.0
2009-09-19 21:00:00+00:00,19.363,16.213001,1.7000002,0.0
2009-09-20 21:00:00+00:00,19.463001,16.013,0.4,0.0
2009-09-21 21:00:00+00:00,20.713001,16.663,0.1,0.0
2009-09-22 21:00:00+00:00,21.413,16.613,0.0,0.0
2009-09-23 21:00:00+00:00,22.513,16.963001,0.0,0.0
2009-09-24 21:00:00+00:00,22.663,17.463001,0.0,0.0
2009-09-25 21:00:00+00:00,22.163,17.863,0.0,0.0
2009-09-26 21:00:00+00:00,20.413,17.163,0.0,0.0
2009-09-27 21:00:00+00:00,20.313,16.363,0.0,0.0
2009-09-28 21:00:00+00:00,21.363,15.662999,0.0,0.0
2009-09-29 21:00:00+00:00,22.263,14.063,0.0,0.0
2009-09-30 21:00:00+00:00,23.263,16.363,0.0,0.0
2009-10-01 21:00:00+00:00,22.863,15.613,0.0,0.0
2009-10-02 21:00:00+00:00,24.713001,17.063,0.2,0.0
2009-10-03 21:00:00+00:00,23.113,18.763,1.1,0.0
2009-10-04 21:00:00+00:00,20.463001,17.263,4.2,0.0
2009-10-05 21:00:00+00:00,21.663,17.263,0.0,0.0
2009-10-06 21:00:00+00:00,22.713001,17.313,0.0,0.0
2009-10-07 21:00:00+00:00,22.363,17.313,0.0,0.0
2009-10-08 21:00:00+00:00,23.013,16.413,0.0,0.0
2009-10-09 21:00:00+00:00,23.213001,16.913,0.0,0.0
2009-10-10 21:00:00+00:00,21.613,16.663,0.0,0.0
2009-10-11 21:00:00+00:00,22.863,15.263,0.0,0.0
2009-10-12 21:00:00+00:00,25.613,17.713001,4.2,0.0
2009-10-13 21:00:00+00:00,15.712999,12.162999,1.7,0.0
2009-10-14 21:00:00+00:00,18.713001,10.563,0.0,0.0
2009-10-15 21:00:00+00:00,21.263,16.063,0.0,0.0
2009-10-16 21:00:00+00:00,20.013,16.063,0.2,0.0
2009-10-17 21:00:00+00:00,22.913,16.713001,0.0,0.0
2009-10-18 21:00:00+00:00,22.063,17.713001,0.0,0.0
2009-10-19 21:00:00+00:00,21.713001,16.463001,0.1,0.0
2009-10-20 21:00:00+00:00,18.163,15.412999,1.0,0.0
2009-10-21 21:00:00+00:00,19.963001,13.313,0.0,0.0
2009-10-22 21:00:00+00:00,20.313,13.263,0.0,0.0
2009-10-23 21:00:00+00:00,21.963001,15.813,0.0,0.0
2009-10-24 21:00:00+00:00,21.563,17.913,0.0,0.0
2009-10-25 21:00:00+00:00,20.263,16.963001,0.0,0.0
2009-10-26 21:00:00+00:00,18.513,16.513,0.0,0.0
2009-10-27 21:00:00+00:00,16.313,14.363,3.8999999,0.0
2009-10-28 21:00:00+00:00,17.163,14.063,0.6,0.0
2009-10-29 21:00:00+00:00,13.813,11.813,12.000001,0.0
2009-10-30 21:00:00+00:00,12.513,10.113,26.300003,0.0
2009-10-31 21:00:00+00:00,12.113,9.613,8.2,0.0
2009-11-01 21:00:00+00:00,10.513,8.212999,8.1,0.0
2009-11-02 21:00:00+00:00,11.763,6.913,1.9,0.0
2009-11-03 21:00:00+00:00,15.912999,10.763,14.799999,0.0
2009-11-04 21:00:00+00:00,17.113,10.662999,2.6,0.0
2009-11-05 21:00:00+00:00,19.163,15.763,0.0,0.0
2009-11-06 21:00:00+00:00,20.113,14.212999,0.0,0.0
2009-11-07 21:00:00+00:00,19.163,13.662999,0.0,0.0
2009-11-08 21:00:00+00:00,18.313,12.613,0.0,0.0
2009-11-09 21:00:00+00:00,18.363,12.962999,0.0,0.0
2009-11-10 21:00:00+00:00,16.563,13.712999,7.5999994,0.0
2009-11-11 21:00:00+00:00,14.813,11.912999,13.000001,0.0
2009-11-12 21:00:00+00:00,13.113,8.662999,0.1,0.0
2009-11-13 21:00:00+00:00,13.263,8.013,0.0,0.0
2009-11-14 21:00:00+00:00,13.162999,7.763,0.6,0.0
2009-11-15 21:00:00+00:00,12.712999,10.313,7.9999995,0.0
2009-11-16 21:00:00+00:00,13.412999,8.813,1.3000001,0.0
2009-11-17 21:00:00+00:00,13.962999,9.363,0.0,0.0
2009-11-18 21:00:00+00:00,14.863,8.412999,0.0,0.0
2009-11-19 21:00:00+00:00,14.013,9.013,0.0,0.0
2009-11-20 21:00:00+00:00,13.912999,10.613,0.0,0.0
2009-11-21 21:00:00+00:00,13.313,8.162999,0.0,0.0
2009-11-22 21:00:00+00:00,13.863,7.813,0.0,0.0
2009-11-23 21:00:00+00:00,13.863,8.013,0.0,0.0
2009-11-24 21:00:00+00:00,12.962999,8.212999,0.0,0.0
2009-11-25 21:00:00+00:00,12.813,7.913,0.0,0.0
2009-11-26 21:00:00+00:00,13.863,7.663,0.0,0.0
2009-11-27 21:00:00+00:00,15.662999,8.462999,0.0,0.0
2009-11-28 21:00:00+00:00,14.563,10.863,7.0000005,0.0
2009-11-29 21:00:00+00:00,15.013,9.962999,0.0,0.0
2009-11-30 21:00:00+00:00,16.013,12.013,0.0,0.0
2009-12-01 21:00:00+00:00,16.013,11.063,0.0,0.0
2009-12-02 21:00:00+00:00,13.863,10.212999,0.0,0.0
2009-12-03 21:00:00+00:00,12.662999,9.363,3.5000002,0.0
2009-12-04 21:00:00+00:00,14.962999,8.662999,0.8,0.0
2009-12-05 21:00:00+00:00,12.162999,10.263,1.8000002,0.0
2009-12-06 21:00:00+00:00,10.962999,8.363,0.0,0.0
2009-12-07 21:00:00+00:00,10.313,6.413,0.0,0.0
2009-12-08 21:00:00+00:00,11.063,8.613,0.1,0.0
2009-12-09 21:00:00+00:00,12.063,9.513,0.2,0.0
2009-12-10 21:00:00+00:00,10.962999,8.462999,17.9,0.0
2009-12-11 21:00:00+00:00,9.763,8.113,5.3,0.0
